,index,title,description,image,url,k_means
1181,1181,De eeuw van mijn moeder ,"We volgen het leven van Winnie de Willigen. Een leven dat getekend is door de koloniale samenleving van Nederlands-Indië, waarin ze werd geboren, en haar migratie naar Nederland. Haar zoon Ramses probeert haar leven te grijpen in een imposante kunstinstallatie,",https://images.npo.nl/header/2560x1440/de_eeuw_van_mijn_moeder_cdn_header-1626959681.png,https://www.npostart.nl/de-eeuw-van-mijn-moeder/AT_300002457,1
1182,1182,Engels met Raaf ,Raaf laat jonge kinderen luisteren naar Engels en leert hen eenvoudige woordjes en korte zinnetjes.,https://images.npo.nl/header/2560x1440/358650.jpg,https://www.npostart.nl/engels-met-raaf/POMS_S_NTR_100572,10
1183,1183,Kassa ,"Live consumentenprogramma met relevante, actuele en creatieve reportages, spannende confrontaties en handige tests. Kassa geeft niet op als het moeilijk wordt, graaft dieper en legt ingewikkelde zaken eenvoudig uit.",https://images.npo.nl/header/2560x1440/rogier-2012621321_cdn_header-1601815461.jpg,https://www.npostart.nl/kassa/VARA_101377663,11
1184,1184,Videotheek M ,"Ook M biedt troost tijdens de coronacrisis. We delen vermakelijke, inspirerende en leerzame programma's en documentaires die aansluiten bij de onzekere periode waarin we ons nu bevinden.",https://images.npo.nl/header/2560x1440/1368363.jpg,https://www.npostart.nl/videotheek-m/KN_1713818,1
1185,1185,Filemon Staat Strak ,In Filemon Staat Strak probeert Filemon Wesselink in 5 maanden tijd een killerbody te krijgen. Net als zijn mannelijke collega’s Arie Boomsma en Waldemar Torenstra wil hij prijken op het meest toonaangevende fitnessblad van Nederland. Filemon gooit letterlijk zijn lichaam in de strijd en daarbij heiligt het doel de middelen…,https://images.npo.nl/header/2560x1440/filemon_staat_strak_afl_4_cdn_header-1590015944.png,https://www.npostart.nl/filemon-staat-strak/BNN_101378069,1
1186,1186,The coolest kids in town 2011 ,Een serie over Ultra-Orthodoxe Nederlandse Joodse Jongeren in Jeruzalem. Deze serie geeft een uniek kijkje in het Ultra Orthodoxe leven in Jeruzalem door de ogen van jonge nederlandse jongeren.,https://images.npo.nl/header/2560x1440/12302.jpg,https://www.npostart.nl/the-coolest-kids-in-town-2011/POMS_S_JOODSEOMROEP_127788,14
1187,1187,Kerst ,Diverse programma's rondom Kerst.,https://images.npo.nl/header/2560x1440/Kerst_cdn_header-1590121965.jpg,https://www.npostart.nl/kerst/POMS_S_KN_12172233,3
1188,1188,Wie is de Mol? 2022,‘Wie is de Mol?’ start op zaterdag 1 januari 2022 om 20.30 uur bij AVROTROS op NPO 1.,https://images.npo.nl/header/2560x1440/2022-WIDM-NPO-header-kandidaten_cdn_header-1630178892.jpg,https://www.npostart.nl/wie-is-de-mol/AT_2051232,2
1189,1189,Ik vertrek ,"Serie reportages waarin Nederlanders, die hun geluk in het buitenland gaan beproeven, gevolgd worden. We zien de voorbereidingen in Nederland, het emotionele afscheid van familie en de eerste stappen in het land van bestemming.",https://images.npo.nl/header/2560x1440/aadjeenrichard27-11-2020_cdn_header-1605778110.jpg,https://www.npostart.nl/ik-vertrek/AT_2032968,1
1190,1190,Na de bevrijding in de klas ,"Aan de hand van persoonlijk verhalen van ooggetuigen krijgen we een beeld van de eerste moeilijke jaren na de Tweede Wereldoorlog. Ontroerende persoonlijke verhalen worden gecombineerd met bijzonder archiefmateriaal. Naast belangrijke begrippen die aan bod komen, kan naar aanleiding van dit programma ook de impact van de Tweede Wereldoorlog op de Nederlandse bevolking, met jongeren besproken worden.",https://images.npo.nl/header/2560x1440/Na_de_Bevrijding___NTR_cdn_header-1589932900.jpg,https://www.npostart.nl/na-de-bevrijding-in-de-klas/POMS_S_NTR_510275,7
1191,1191,Telefilm ,Telefilms zijn Nederlandse speelfilms speciaal gemaakt voor de NPO. De films behandelen actuele maatschappelijke thema’s.,https://images.npo.nl/header/2560x1440/916266.jpg,https://www.npostart.nl/telefilm/POMS_S_NPO_779058,7
1192,1192,Malando Zuid-Amerikaans ,"Muziekspecial geheel in het teken van het Malando Orkest en zijn aanstekelijke tangomuziek. Voor de registratie, opgenomen in een sfeervolle spiegeltent, hebben Danny Malando en concertmeester Ernö Olah samen met top-arrangeur Hans Hollestelle Latijns Amerikaanse 'standards' opnieuw gearrangeerd en naar deze eeuw gebracht. Er is een blazerssectie, een stuwende percussiegroep en een swingend koortje aan toegevoegd. Tijdens de zinderende show deelt het orkest de passie voor muziek met het publiek en vullen ze de ruimte met energie en opzwepende Zuid-Amerikaanse ritmes.",https://images.npo.nl/header/2560x1440/168110.jpg,https://www.npostart.nl/malando-zuid-amerikaans/POMS_S_TROS_337956,3
1193,1193,Sterke Verhalen ,"In deze Nederlandse versie van het oorspronkelijk Britse Komische panelshow 'Would I Lie to You' worden de deelnemers uitgedaagd om elkaar met volle overtuiging de sterkste verhalen te vertellen. Welk verhaal is onwaarschijnlijk, maar wel écht gebeurd? En wie kan zo goed bluffen dat iedereen hem/haar gelooft?",https://images.npo.nl/header/2560x1440/sterke-verhalen-cr-estera-marysia-25of98-381840_cdn_header-1587184604.jpg,https://www.npostart.nl/sterke-verhalen/BV_101389994,2
1194,1194,De 5 smaken van Joël ,"Joël Broekaert neemt de kijker mee in een avontuurlijk onderzoek naar de wereld en de geschiedenis achter de vijf basissmaken. Hij bezoekt wetenschappers, chefs en smaakmakers en reist af naar bijzondere plekken in de wereld, waar iets unieks te leren valt over de smaak van die aflevering.",https://images.npo.nl/header/2560x1440/de_5_smaken_van_Joel_cdn_header-1635780046.jpeg,https://www.npostart.nl/de-5-smaken-van-joel/KN_1694043,6
1195,1195,Firma Erfgoed ,Presentator Aldith Hunkar reist door de Lage Landen en werpt nieuw licht op cultureel verleden en heden.,https://images.npo.nl/header/2560x1440/1591542.jpg,https://www.npostart.nl/firma-erfgoed/VPWON_1325639,4
1196,1196,BZTshow ,"De BZTshow is het gezellige familieprogramma waarin wensen van kinderen worden vervuld. Letterlijk álles kan in de BZTshow! Je kunt het zo gek niet verzinnen; in een cabrio door de wasstraat, als een frikandel van de glijbaan of zingen met Gers Pardoel. Presentatie: Pepijn Gunneweg & Jetske van den Elsen.",https://images.npo.nl/header/2560x1440/Pepijn_en_Jetske_strooifoto-foto_cdn_header-1590076877.jpg,https://www.npostart.nl/bztshow/KN_1677083,10
1197,1197,Heb je dat gezien? ,Bijzondere televisiemomenten uit de geschiedenis van de Nederlandse televisie.,https://images.npo.nl/header/2560x1440/605500.jpg,https://www.npostart.nl/heb-je-dat-gezien/POMS_S_MAX_059940,7
1198,1198,Buurman en Buurman ,"Poppenanimatieserie over twee buurmannen die samen allerlei klusjes doen in en rondom het huis. Ze beginnen altijd vol enthousiasme, maar helaas gaan de klussen op één of andere manier altijd de mist in...",https://images.npo.nl/header/2560x1440/header_buurman_buurman_cdn_header-1616087019.jpg,https://www.npostart.nl/buurman-en-buurman/POW_00824308,3
1199,1199,Van Gogh los ,,,https://www.npostart.nl/van-gogh-los/POMS_S_HUMAN_3840164,2
1200,1200,"Cape Town, Gang Town, Lockdown ","Bram Vermeulen geeft een unieke kijk in de wijk Manenberg, berucht wegens de bendeoorlog die vorig jaar aan meer dan 3000 Zuid-Afrikanen het leven kostte. De uitbraak van Covid-19 heeft de bendes tot een wapenstilstand gedwongen. Terwijl andere wijken voedselhulp krijgen van de Zuid-Afrikaanse overheid en er op grote schaal wordt getest op het virus, is Manenberg volledig op zichzelf aangewezen. De bendes houden de eigen gemeenschap in leven, terwijl leger en politie met ijzeren vuist de orde bewaken.",https://images.npo.nl/header/2560x1440/1393416.jpg,https://www.npostart.nl/cape-town-gang-town-lockdown/POMS_S_VPRO_16157281,13
1201,1201,Docklands ,"De tweeling Arend en Zus zijn elf jaar en zijn op hun vijfde als pleegkinderen bij de familie Kater op een scheepswerf komen wonen omdat hun eigen moeder Nancy niet meer goed voor hen kon zorgen. Vader en moeder Kater hebben zelf ook twee kinderen: Boris van 17 en Mink van 7 jaar. De scheepswerf van de familie Kater grenst aan het ruige Docklandsterrein. Hier komen Arend en Zus elke dag samen met hun vrienden Sander, Siham, Winston, Maaike en Kareem. Met hen beleven ze een onvergetelijke zomer. Ze beleven de grootste avonturen maar komen elkaar ook wel eens flink tegen. Het is niet altijd gemakkelijk te bepalen hoe je je voelt, wat je vindt en bij wie je hoort, maar samen staan ze veel sterker dan ze denken.",https://images.npo.nl/header/2560x1440/695093.jpg,https://www.npostart.nl/docklands/POMS_S_VPRO_084100,10
1202,1202,Markante Monumenten ,Welke verhalen schuilen er achter bekende en minder bekende monumenten in Nederland?,https://images.npo.nl/header/2560x1440/1585461.jpg,https://www.npostart.nl/markante-monumenten/POMS_S_NTR_125829,12
1203,1203,"Het gaat slecht, verder gaat het goed ","Het gaat slecht, verder gaat het goed",https://images.npo.nl/header/2560x1440/1578391.jpg,https://www.npostart.nl/het-gaat-slecht-verder-gaat-het-goed/POMS_S_NOS_123075,12
1204,1204,Diana's Decades ,Serie over het leven van prinses Diana.,https://images.npo.nl/header/2560x1440/Diana_s_1_cdn_header-1627886545.jpg,https://www.npostart.nl/dianas-decades/VPWON_1332604,13
1205,1205,ALS Anneke ,"Documentaire over de laatste maanden van Anneke Bakker, een sterke, onafhankelijke vrouw met ALS, gevangen in een lichaam dat tot steeds minder in staat is.",https://images.npo.nl/header/2560x1440/Schermafbeelding_2017-06-19_om_16.56.43_cdn_header-1590092692.png,https://www.npostart.nl/als-anneke/POMS_S_NOS_9436068,2
1206,1206,Diederik en Da Vinci ,"Diederik van Vleuten reist Leonardo da Vinci achterna, precies 500 jaar na zijn dood. Da Vinci, een van de grootste genieën aller tijden, bekend om zijn meesterlijke kunst en uitvindingen.",https://images.npo.nl/header/2560x1440/1182947.jpg,https://www.npostart.nl/diederik-en-da-vinci/AT_2105038,11
1207,1207,Try before you die ,"Programma waarin de BNN-presentatoren alle dingen doen die je eens in je leven gedaan moet hebben. Ze vliegen dit jaar weer de hele wereld over om de meest stoere, grappige en spectaculaire stunts uit te halen. Presentatie: Katja Schuurman, Sophie Hilbrand, Nicolette Kluijver, Filemon Wesselink, Ruben Nicolai, Sander Lantinga en Steyn de Leeuwe.",https://images.npo.nl/header/2560x1440/Try_before_you_die_cdn_header-1587178550.jpg,https://www.npostart.nl/try-before-you-die/POMS_S_BNN_097253,6
1208,1208,De grote Keuringsdienst van waarde test ,"We gaan op zoek naar de grootste voedselkenner van Nederland. Wie van de prominente kandidaten weet het meest over het eten dat we kopen en in onze monden stoppen? Hoe wordt het gemaakt, wat zit erin en waar komt het vandaan? Daan Nieber presenteert deze test vol fascinerende vragen en weetjes over producten die we allemaal wel eens in ons winkelkarretje hebben liggen.",https://images.npo.nl/header/2560x1440/de-grote-keuringsdienst-van-waarde-test-promomp400-59-59-01still002_cdn_header-1598864475.jpg,https://www.npostart.nl/de-grote-keuringsdienst-van-waarde-test/KN_1715947,1
1209,1209,NOS De Avondetappe ,Op zoek naar voetstappen van de Tour in Nederland.,https://images.npo.nl/header/2560x1440/ANP-28036500_cdn_header-1589914671.jpg,https://www.npostart.nl/nos-de-avondetappe/NOSAvondetappe,5
1210,1210,NOS EK Voetbal Kwalificatiewedstrijden ,"Alle verslagen, analyses, beschouwingen en hoogtepunten van de kwalificatiewedstrijden voor het EK Voetbal.",https://images.npo.nl/header/2560x1440/ANP-45294692_cdn_header-1590027516.jpg,https://www.npostart.nl/nos-ek-voetbal-kwalificatiewedstrijden/POMS_S_NOS_4102800,5
1211,1211,Silent Witness ,"Nikki Alexander is forensisch patholoog in Londen. De rechtlijnige en soms gevaarlijke koers die ze vaart, brengt haar regelmatig in de problemen, zowel professioneel als privé.",https://images.npo.nl/header/2560x1440/SilentWitness_S22_00_003__2_._cdn_header-1592914935.png,https://www.npostart.nl/silent-witness/POW_00823085,2
1212,1212,Rutger & Maxim Op Campagne ,"Rutger Castricum en Maxim Hartman vormen een coalitie richting de Tweede Kamerverkiezingen, in een nieuw tv-programma waarin ze de politici, de politiek die ze bedrijven, en alles daaromheen onderzoeken. Welke politieke kwesties spelen er? Wie wil met wie en wie niet? En wat zijn de echt belangrijke zaken waar het nieuwe kabinet mee aan de slag zou moeten? De mannen zitten er bovenop! Rutger en Maxim gaan in discussie met elkaar, zoeken politici op tijdens werkbezoek en op campagnes maar zijn ook geïnteresseerd in de mens achter de politicus.",https://images.npo.nl/header/2560x1440/872787.jpg,https://www.npostart.nl/rutger-maxim-op-campagne/POW_03513984,2
1213,1213,In het spoor van de vluchteling ,Verslaggever Liesbeth Staats reist naar plekken waar vluchtelingen voor de oorlog in Syrië verblijven in de hoop op een betere toekomst.,https://images.npo.nl/header/2560x1440/694669.jpg,https://www.npostart.nl/in-het-spoor-van-de-vluchteling/POMS_S_KRO_2759696,13
1214,1214,The Freestyle Games Zapp ,"In The Freestyle Games Zapp laten jonge freestyle sporters hun skills zien! De kids krijgen tips van de mentoren van het nieuwe BNN-programma The Freestyle Games, dat in de achtergrond wordt opgenomen.",https://images.npo.nl/header/2560x1440/NPO_Header_tfgZapp_cdn_header-1589991531.jpg,https://www.npostart.nl/the-freestyle-games-zapp/POMS_S_BNN_1731187,2
1215,1215,Kook mee met MAX ,Sandra Ysbrandy en Mounir Toub nemen de kijker aan de hand bij het maken van makkelijke en verrassende gerechten.,https://images.npo.nl/header/2560x1440/sandraenmounir-kmmm155_cdn_header-1590102658.jpg,https://www.npostart.nl/kook-mee-met-max/POW_03619681,0
1216,1216,The Pembrokeshire Murders ,"Als Steve Wilkins wordt benoemd tot adjunct-korpschef van de politie in een afgelegen district in Wales, wordt zijn aandacht getrokken door een onopgeloste zaak uit de jaren 80. De Coastal Path-moorden genereerden destijds veel publiciteit, maar de dader werd nooit gevonden.",https://images.npo.nl/header/2560x1440/The_Pembrokeshire_Murders_4_cdn_header-1633253230.jpg,https://www.npostart.nl/the-pembrokeshire-murders/POW_04789747,2
1217,1217,Oases in de Oriënt ,In deze reisserie over het Midden-Oosten onderneemt Kefah Allush een avontuurlijke reis door deze onstuimige regio.,https://images.npo.nl/header/2560x1440/Oases_22_april_cdn_header-1596456803.jpg,https://www.npostart.nl/oases-in-de-orient/VPWON_1310106,2
1218,1218,Boerderij van Dorst ,"Raven van Dorst trekt zich terug op het platteland om een droom na te jagen: zelf voedsel verbouwen en wat bewuster met de aarde omgaan. Raven ontvangt twee BN'ers op de boerderij. Terwijl zij de handen uit de mouwen moeten steken, vraagt Raven hen het hemd van het lijf.",https://images.npo.nl/header/2560x1440/Boerderij_van_Dorst_2_cdn_header-1632928971.jpg,https://www.npostart.nl/boerderij-van-dorst/BV_101406471,0
1219,1219,De toekomst is fantastisch,"Een zesdelige serie vol speculatieve fictie, gevoed door visionaire wetenschappers en denkers van nu.",https://images.npo.nl/header/2560x1440/genetisch_componeren_baby-_vpro_cdn_header-1587185564.jpg,https://www.npostart.nl/de-toekomst-is-fantastisch/VPWON_1302051,4
1220,1220,In vergetelheid geraakte Hindoemaaltijden ,"In deze documentaire gaat OHM-reporter Pavan Marhé op zoek naar deze vergeten gerechten. Hij komt terecht op het eiland Mauritius, waar veel Hindoestanen met dezelfde culturele en historische achtergronden wonen. Verder reist Pavan af naar Suriname, het thuisland van Hindoestanen. Tenslotte komt hij in de keuken van een rotishop in Rotterdam tot bijzondere culinaire ontdekkingen.",https://images.npo.nl/header/2560x1440/450341.jpg,https://www.npostart.nl/in-vergetelheid-geraakte-hindoemaaltijden/POMS_S_OHM_514028,12
1221,1221,Onbehagen ,Columnist Bas Heijne vraagt zich af waarom mensen zich in de 'post truth' wereld zo makkelijk om de tuin laten leiden. Wat maakt de nationalistische oneliners van conservatieve leiders zo aantrekkelijk? Wat voedt het gevoel van onbehagen en verdeeldheid?,https://images.npo.nl/header/2560x1440/bas-parijs_cdn_header-1586164333.jpg,https://www.npostart.nl/onbehagen/VPWON_1282252,6
1222,1222,Ellie de olifant ,Animatieserie over de olifant Ellie die elke aflevering iets nieuws ontdekt.,https://images.npo.nl/header/2560x1440/Ellie_de_olifant_cdn_header-1640344443.jpg,https://www.npostart.nl/ellie-de-olifant/POW_04578501,8
1223,1223,Praatjesmakers ,Jochem van Gelder ontlokt kinderen de leukste uitspraken over de volwassen wereld.,https://images.npo.nl/header/2560x1440/1459501.jpg,https://www.npostart.nl/praatjesmakers/KN_1714957,6
1224,1224,Hoe heurt het eigenlijk? ,Jort Kelder onderzoekt wat goede manieren of etiquette nou eigenlijk zijn. En waaraan je oud en nieuw geld kan herkennen. Jort bezoekt zowel het oude geld in zijn kasteel als feestvierende nieuwe rijken bij de Miljonair Fair.,https://images.npo.nl/header/2560x1440/hoe_heurt_cdn_header-1589991850.jpg,https://www.npostart.nl/hoe-heurt-het-eigenlijk/AT_2045553,2
